date,usdhkd,usdcny,usdhkd_minus_7_80,cu_position
2020-11-25,7.751400,6.590200,-0.048600,inside
2020-11-26,7.751160,6.577500,-0.048840,inside
2020-11-27,7.750700,6.574500,-0.049300,inside
2020-11-30,7.750470,6.576000,-0.049530,inside
2020-12-01,7.751210,6.577800,-0.048790,inside
2020-12-02,7.751900,6.570800,-0.048100,inside
2020-12-03,7.752000,6.562400,-0.048000,inside
2020-12-04,7.751200,6.541400,-0.048800,inside
2020-12-07,7.750470,6.530600,-0.049530,inside
2020-12-08,7.750800,6.528700,-0.049200,inside
2020-12-09,7.751380,6.531700,-0.048620,inside
2020-12-10,7.751410,6.542200,-0.048590,inside
2020-12-11,7.751370,6.544400,-0.048630,inside
2020-12-14,7.751210,6.545700,-0.048790,inside
2020-12-15,7.751600,6.549700,-0.048400,inside
2020-12-16,7.751200,6.538300,-0.048800,inside
2020-12-17,7.751400,6.531300,-0.048600,inside
2020-12-18,7.752090,6.532100,-0.047910,inside
2020-12-21,7.752140,6.536000,-0.047860,inside
2020-12-22,7.752630,6.548200,-0.047370,inside
2020-12-23,7.752600,6.542200,-0.047400,inside
2020-12-24,7.752360,6.539600,-0.047640,inside
2020-12-25,7.753300,6.529000,-0.046700,inside
2020-12-28,7.753470,6.540800,-0.046530,inside
2020-12-29,7.754600,6.535600,-0.045400,inside
2020-12-30,7.753770,6.530000,-0.046230,inside
2020-12-31,7.752180,6.522200,-0.047820,inside
2021-01-01,7.753200,6.531700,-0.046800,inside
2021-01-04,7.753010,6.532000,-0.046990,inside
2021-01-05,7.753020,6.460500,-0.046980,inside
2021-01-06,7.752750,6.455200,-0.047250,inside
2021-01-07,7.752900,6.460700,-0.047100,inside
2021-01-08,7.753000,6.477200,-0.047000,inside
2021-01-11,7.754350,6.474300,-0.045650,inside
2021-01-12,7.755100,6.479700,-0.044900,inside
2021-01-13,7.754090,6.462900,-0.045910,inside
2021-01-14,7.753400,6.467000,-0.046600,inside
2021-01-15,7.753200,6.473100,-0.046800,inside
2021-01-18,7.753250,6.479700,-0.046750,inside
2021-01-19,7.753100,6.491400,-0.046900,inside
2021-01-20,7.751980,6.477900,-0.048020,inside
2021-01-21,7.751800,6.465400,-0.048200,inside
2021-01-22,7.751600,6.461400,-0.048400,inside
2021-01-25,7.751710,6.480800,-0.048290,inside
2021-01-26,7.751400,6.478700,-0.048600,inside
2021-01-27,7.751700,6.463700,-0.048300,inside
2021-01-28,7.751660,6.482100,-0.048340,inside
2021-01-29,7.752520,6.448400,-0.047480,inside
2021-02-01,7.752850,6.426800,-0.047150,inside
2021-02-02,7.752620,6.467500,-0.047380,inside
2021-02-03,7.751300,6.456400,-0.048700,inside
2021-02-04,7.751260,6.459200,-0.048740,inside
2021-02-05,7.752500,6.470700,-0.047500,inside
2021-02-08,7.752460,6.465700,-0.047540,inside
2021-02-09,7.752190,6.448000,-0.047810,inside
2021-02-10,7.751630,6.434200,-0.048370,inside
2021-02-11,7.752200,6.457200,-0.047800,inside
2021-02-12,7.752700,6.456900,-0.047300,inside
2021-02-15,7.752290,6.457200,-0.047710,inside
2021-02-16,7.752430,6.457200,-0.047570,inside
2021-02-17,7.752080,6.457100,-0.047920,inside
2021-02-18,7.752500,6.457600,-0.047500,inside
2021-02-19,7.752800,6.487200,-0.047200,inside
2021-02-22,7.752750,6.485800,-0.047250,inside
2021-02-23,7.753700,6.463100,-0.046300,inside
2021-02-24,7.753600,6.463000,-0.046400,inside
2021-02-25,7.754500,6.456000,-0.045500,inside
2021-02-26,7.753900,6.453800,-0.046100,inside
2021-03-01,7.756480,6.477900,-0.043520,inside
2021-03-02,7.755700,6.463200,-0.044300,inside
2021-03-03,7.757300,6.469500,-0.042700,inside
2021-03-04,7.756000,6.466800,-0.044000,inside
2021-03-05,7.759300,6.469000,-0.040700,inside
2021-03-08,7.763850,6.495700,-0.036150,inside
2021-03-09,7.768560,6.524600,-0.031440,inside
2021-03-10,7.761640,6.505600,-0.038360,inside
2021-03-11,7.761100,6.504900,-0.038900,inside
2021-03-12,7.758260,6.493000,-0.041740,inside
2021-03-15,7.762650,6.498500,-0.037350,inside
2021-03-16,7.764260,6.498900,-0.035740,inside
2021-03-17,7.765200,6.505000,-0.034800,inside
2021-03-18,7.765000,6.502600,-0.035000,inside
2021-03-19,7.764750,6.504800,-0.035250,inside
2021-03-22,7.765250,6.499000,-0.034750,inside
2021-03-23,7.765900,6.506300,-0.034100,inside
2021-03-24,7.766930,6.514900,-0.033070,inside
2021-03-25,7.768500,6.514600,-0.031500,inside
2021-03-26,7.768380,6.544800,-0.031620,inside
2021-03-28,7.768850,6.540500,-0.031150,inside
2021-03-29,7.772730,6.568700,-0.027270,inside
2021-03-30,7.775200,6.571000,-0.024800,inside
2021-03-31,7.774560,6.551200,-0.025440,inside
2021-04-01,7.775500,6.564400,-0.024500,inside
2021-04-04,7.776250,6.566500,-0.023750,inside
2021-04-05,7.775490,6.565900,-0.024510,inside
2021-04-06,7.776000,6.538500,-0.024000,inside
2021-04-07,7.784480,6.541000,-0.015520,inside
2021-04-08,7.776860,6.550000,-0.023140,inside
2021-04-11,7.777660,6.552000,-0.022340,inside
2021-04-12,7.773840,6.547900,-0.026160,inside
2021-04-13,7.772460,6.542600,-0.027540,inside
2021-04-14,7.765900,6.528100,-0.034100,inside
2021-04-15,7.767100,6.521300,-0.032900,inside
2021-04-18,7.771160,6.511100,-0.028840,inside
2021-04-19,7.765700,6.509300,-0.034300,inside
2021-04-20,7.761350,6.498500,-0.038650,inside
2021-04-21,7.762700,6.490000,-0.037300,inside
2021-04-22,7.759840,6.490300,-0.040160,inside
2021-04-25,7.760900,6.494400,-0.039100,inside
2021-04-26,7.760900,6.484500,-0.039100,inside
2021-04-27,7.762300,6.482100,-0.037700,inside
2021-04-28,7.762400,6.477900,-0.037600,inside
2021-04-29,7.763330,6.471200,-0.036670,inside
2021-05-02,7.766800,6.473500,-0.033200,inside
2021-05-03,7.766100,6.472800,-0.033900,inside
2021-05-04,7.768180,6.472800,-0.031820,inside
2021-05-05,7.769390,6.473000,-0.030610,inside
2021-05-06,7.768200,6.463200,-0.031800,inside
2021-05-09,7.765600,6.431500,-0.034400,inside
2021-05-10,7.765360,6.415100,-0.034640,inside
2021-05-11,7.768430,6.428300,-0.031570,inside
2021-05-12,7.766240,6.455200,-0.033760,inside
2021-05-13,7.767900,6.450900,-0.032100,inside
2021-05-16,7.767200,6.436100,-0.032800,inside
2021-05-17,7.766280,6.438200,-0.033720,inside
2021-05-18,7.765310,6.424200,-0.034690,inside
2021-05-19,7.764900,6.434000,-0.035100,inside
2021-05-20,7.762300,6.433900,-0.037700,inside
2021-05-23,7.764080,6.433200,-0.035920,inside
2021-05-24,7.764350,6.418300,-0.035650,inside
2021-05-25,7.762500,6.410000,-0.037500,inside
2021-05-26,7.762800,6.390700,-0.037200,inside
2021-05-27,7.760300,6.382000,-0.039700,inside
2021-05-30,7.761850,6.367400,-0.038150,inside
2021-05-31,7.761000,6.369000,-0.039000,inside
2021-06-01,7.759200,6.380700,-0.040800,inside
2021-06-02,7.758460,6.380100,-0.041540,inside
2021-06-03,7.758000,6.402700,-0.042000,inside
2021-06-06,7.757130,6.394300,-0.042870,inside
2021-06-07,7.759200,6.396300,-0.040800,inside
2021-06-08,7.760000,6.399500,-0.040000,inside
2021-06-09,7.760000,6.386500,-0.040000,inside
2021-06-10,7.760500,6.392300,-0.039500,inside
2021-06-13,7.761520,6.397700,-0.038480,inside
2021-06-14,7.762000,6.397200,-0.038000,inside
2021-06-15,7.763080,6.405000,-0.036920,inside
2021-06-16,7.762940,6.396700,-0.037060,inside
2021-06-17,7.764220,6.447400,-0.035780,inside
2021-06-20,7.764400,6.452100,-0.035600,inside
2021-06-21,7.764620,6.465900,-0.035380,inside
2021-06-22,7.766100,6.480300,-0.033900,inside
2021-06-23,7.764750,6.473000,-0.035250,inside
2021-06-24,7.763000,6.471000,-0.037000,inside
2021-06-27,7.761530,6.446300,-0.038470,inside
2021-06-28,7.762780,6.455100,-0.037220,inside
2021-06-29,7.763300,6.463100,-0.036700,inside
2021-06-30,7.764360,6.456200,-0.035640,inside
2021-07-01,7.765790,6.467600,-0.034210,inside
2021-07-04,7.765340,6.472100,-0.034660,inside
2021-07-05,7.767400,6.462800,-0.032600,inside
2021-07-06,7.766850,6.478100,-0.033150,inside
2021-07-07,7.767800,6.471500,-0.032200,inside
2021-07-08,7.767700,6.489100,-0.032300,inside
2021-07-11,7.767180,6.478000,-0.032820,inside
2021-07-12,7.766300,6.474600,-0.033700,inside
2021-07-13,7.766000,6.467500,-0.034000,inside
2021-07-14,7.766010,6.468300,-0.033990,inside
2021-07-15,7.767900,6.460100,-0.032100,inside
2021-07-18,7.767990,6.478200,-0.032010,inside
2021-07-19,7.770700,6.489400,-0.029300,inside
2021-07-20,7.772300,6.483900,-0.027700,inside
2021-07-21,7.772660,6.467000,-0.027340,inside
2021-07-22,7.770900,6.469700,-0.029100,inside
2021-07-25,7.768970,6.480400,-0.031030,inside
2021-07-26,7.778800,6.481700,-0.021200,inside
2021-07-27,7.782510,6.509700,-0.017490,inside
2021-07-28,7.780500,6.489400,-0.019500,inside
2021-07-29,7.770040,6.455300,-0.029960,inside
2021-08-01,7.772100,6.460500,-0.027900,inside
2021-08-02,7.773750,6.461000,-0.026250,inside
2021-08-03,7.777100,6.469200,-0.022900,inside
2021-08-04,7.775550,6.465200,-0.024450,inside
2021-08-05,7.776370,6.460300,-0.023630,inside
2021-08-08,7.780200,6.482500,-0.019800,inside
2021-08-09,7.783100,6.485200,-0.016900,inside
2021-08-10,7.780900,6.484900,-0.019100,inside
2021-08-11,7.778370,6.478200,-0.021630,inside
2021-08-12,7.781660,6.478300,-0.018340,inside
2021-08-15,7.782200,6.476400,-0.017800,inside
2021-08-16,7.784010,6.473600,-0.015990,inside
2021-08-17,7.791800,6.485100,-0.008200,inside
2021-08-18,7.787900,6.483200,-0.012100,inside
2021-08-19,7.789600,6.493700,-0.010400,inside
2021-08-22,7.790710,6.491600,-0.009290,inside
2021-08-23,7.791600,6.480000,-0.008400,inside
2021-08-24,7.787800,6.469900,-0.012200,inside
2021-08-25,7.783500,6.474900,-0.016500,inside
2021-08-26,7.787180,6.480500,-0.012820,inside
2021-08-29,7.787400,6.470800,-0.012600,inside
2021-08-30,7.787090,6.465100,-0.012910,inside
2021-08-31,7.777900,6.459600,-0.022100,inside
2021-09-01,7.776700,6.459000,-0.023300,inside
2021-09-02,7.771200,6.455400,-0.028800,inside
2021-09-05,7.770900,6.451900,-0.029100,inside
2021-09-06,7.773700,6.456700,-0.026300,inside
2021-09-07,7.774480,6.465500,-0.025520,inside
2021-09-08,7.775490,6.460700,-0.024510,inside
2021-09-09,7.777240,6.454300,-0.022760,inside
2021-09-12,7.777910,6.443400,-0.022090,inside
2021-09-13,7.779340,6.450800,-0.020660,inside
2021-09-14,7.779600,6.438300,-0.020400,inside
2021-09-15,7.781200,6.431400,-0.018800,inside
2021-09-16,7.782820,6.456600,-0.017180,inside
2021-09-19,7.781930,6.465200,-0.018070,inside
2021-09-20,7.786860,6.465000,-0.013140,inside
2021-09-21,7.786320,6.466000,-0.013680,inside
2021-09-22,7.785600,6.460800,-0.014400,inside
2021-09-23,7.784970,6.457900,-0.015030,inside
2021-09-26,7.785300,6.465700,-0.014700,inside
2021-09-27,7.782700,6.456000,-0.017300,inside
2021-09-28,7.783000,6.459000,-0.017000,inside
2021-09-29,7.784890,6.469600,-0.015110,inside
2021-09-30,7.786140,6.445500,-0.013860,inside
2021-10-03,7.785300,6.445700,-0.014700,inside
2021-10-04,7.787400,6.445200,-0.012600,inside
2021-10-05,7.785090,6.445200,-0.014910,inside
2021-10-06,7.786280,6.445200,-0.013720,inside
2021-10-07,7.784860,6.445200,-0.015140,inside
2021-10-10,7.784300,6.442300,-0.015700,inside
2021-10-11,7.778610,6.449600,-0.021390,inside
2021-10-12,7.780980,6.448000,-0.019020,inside
2021-10-13,7.778900,6.426600,-0.021100,inside
2021-10-14,7.779350,6.439000,-0.020650,inside
2021-10-17,7.778100,6.434800,-0.021900,inside
2021-10-18,7.777150,6.428900,-0.022850,inside
2021-10-19,7.774920,6.381800,-0.025080,inside
2021-10-20,7.773700,6.392900,-0.026300,inside
2021-10-21,7.775110,6.391800,-0.024890,inside
2021-10-24,7.772570,6.383900,-0.027430,inside
2021-10-25,7.774250,6.384700,-0.025750,inside
2021-10-26,7.776000,6.381500,-0.024000,inside
2021-10-27,7.778300,6.391600,-0.021700,inside
2021-10-28,7.778000,6.390400,-0.022000,inside
2021-11-01,7.780230,6.404700,-0.019770,inside
2021-11-02,7.782310,6.396200,-0.017690,inside
2021-11-03,7.781280,6.398900,-0.018720,inside
2021-11-04,7.783200,6.406200,-0.016800,inside
2021-11-05,7.783000,6.396400,-0.017000,inside
2021-11-08,7.783740,6.397900,-0.016260,inside
2021-11-09,7.788380,6.391600,-0.011620,inside
2021-11-10,7.790000,6.391700,-0.010000,inside
2021-11-11,7.790890,6.388100,-0.009110,inside
2021-11-12,7.791700,6.389500,-0.008300,inside
2021-11-15,7.791750,6.378600,-0.008250,inside
2021-11-16,7.788860,6.382100,-0.011140,inside
2021-11-17,7.787300,6.391100,-0.012700,inside
2021-11-18,7.788900,6.376900,-0.011100,inside
2021-11-19,7.788910,6.385000,-0.011090,inside
2021-11-22,7.790940,6.386200,-0.009060,inside
2021-11-23,7.790400,6.384300,-0.009600,inside
2021-11-24,7.793700,6.390800,-0.006300,inside
2021-11-25,7.798390,6.391800,-0.001610,inside
2021-11-26,7.796300,6.386000,-0.003700,inside
2021-11-29,7.797920,6.392000,-0.002080,inside
2021-11-30,7.799530,6.387000,-0.000470,inside
2021-12-01,7.797400,6.363200,-0.002600,inside
2021-12-02,7.793490,6.367300,-0.006510,inside
2021-12-03,7.791700,6.375600,-0.008300,inside
2021-12-06,7.795400,6.375300,-0.004600,inside
2021-12-07,7.801540,6.374800,0.001540,inside
2021-12-08,7.798500,6.366300,-0.001500,inside
2021-12-09,7.797800,6.343700,-0.002200,inside
2021-12-10,7.796750,6.376500,-0.003250,inside
2021-12-13,7.798640,6.360000,-0.001360,inside
2021-12-14,7.801500,6.365500,0.001500,inside
2021-12-15,7.800900,6.366500,0.000900,inside
2021-12-16,7.802800,6.366500,0.002800,inside
2021-12-17,7.803250,6.367200,0.003250,inside
2021-12-20,7.802170,6.374000,0.002170,inside
2021-12-21,7.800900,6.374600,0.000900,inside
2021-12-22,7.801080,6.370600,0.001080,inside
2021-12-23,7.799690,6.369100,-0.000310,inside
2021-12-24,7.798500,6.368800,-0.001500,inside
2021-12-27,7.799350,6.366600,-0.000650,inside
2021-12-28,7.798500,6.369800,-0.001500,inside
2021-12-29,7.798000,6.367200,-0.002000,inside
2021-12-30,7.796550,6.367300,-0.003450,inside
2021-12-31,7.797560,6.372100,-0.002440,inside
2022-01-03,7.795920,6.354900,-0.004080,inside
2022-01-04,7.797700,6.355100,-0.002300,inside
2022-01-05,7.793500,6.354300,-0.006500,inside
2022-01-06,7.795200,6.354000,-0.004800,inside
2022-01-07,7.800620,6.381900,0.000620,inside
2022-01-10,7.798170,6.376200,-0.001830,inside
2022-01-11,7.795500,6.373900,-0.004500,inside
2022-01-12,7.796000,6.372900,-0.004000,inside
2022-01-13,7.791790,6.357600,-0.008210,inside
2022-01-14,7.787890,6.358100,-0.012110,inside
2022-01-17,7.784180,6.351500,-0.015820,inside
2022-01-18,7.789900,6.346700,-0.010100,inside
2022-01-19,7.792450,6.352200,-0.007550,inside
2022-01-20,7.791320,6.343500,-0.008680,inside
2022-01-21,7.786020,6.339500,-0.013980,inside
2022-01-24,7.787060,6.337700,-0.012940,inside
2022-01-25,7.786190,6.329800,-0.013810,inside
2022-01-26,7.785370,6.326500,-0.014630,inside
2022-01-27,7.786490,6.319600,-0.013510,inside
2022-01-28,7.789400,6.366900,-0.010600,inside
2022-01-31,7.793550,6.351000,-0.006450,inside
2022-02-01,7.797290,6.359500,-0.002710,inside
2022-02-02,7.794140,6.359500,-0.005860,inside
2022-02-03,7.795500,6.359500,-0.004500,inside
2022-02-04,7.793050,6.359500,-0.006950,inside
2022-02-07,7.787900,6.359500,-0.012100,inside
2022-02-08,7.791990,6.352300,-0.008010,inside
2022-02-09,7.793300,6.365700,-0.006700,inside
2022-02-10,7.791130,6.361400,-0.008870,inside
2022-02-11,7.796570,6.352600,-0.003430,inside
2022-02-14,7.800830,6.353100,0.000830,inside
2022-02-15,7.802600,6.355900,0.002600,inside
2022-02-16,7.801260,6.338000,0.001260,inside
2022-02-17,7.799500,6.335600,-0.000500,inside
2022-02-18,7.799100,6.335800,-0.000900,inside
2022-02-21,7.799740,6.324200,-0.000260,inside
2022-02-22,7.800900,6.334200,0.000900,inside
2022-02-23,7.801600,6.325300,0.001600,inside
2022-02-24,7.805070,6.312300,0.005070,inside
2022-02-25,7.807500,6.326800,0.007500,inside
2022-02-28,7.807480,6.316000,0.007480,inside
2022-03-01,7.813260,6.308400,0.013260,inside
2022-03-02,7.815900,6.311500,0.015900,inside
2022-03-03,7.813720,6.319600,0.013720,inside
2022-03-04,7.815600,6.319200,0.015600,inside
2022-03-07,7.814600,6.316700,0.014600,inside
2022-03-08,7.818300,6.319300,0.018300,inside
2022-03-09,7.818600,6.317600,0.018600,inside
2022-03-10,7.819070,6.316600,0.019070,inside
2022-03-11,7.822770,6.320800,0.022770,inside
2022-03-14,7.828020,6.338700,0.028020,inside
2022-03-15,7.828950,6.364500,0.028950,inside
2022-03-16,7.826700,6.369100,0.026700,inside
2022-03-17,7.820420,6.351200,0.020420,inside
2022-03-18,7.818270,6.345500,0.018270,inside
2022-03-21,7.823940,6.360200,0.023940,inside
2022-03-22,7.825030,6.354500,0.025030,inside
2022-03-23,7.826670,6.365300,0.026670,inside
2022-03-24,7.823660,6.371300,0.023660,inside
2022-03-25,7.823400,6.366300,0.023400,inside
2022-03-27,7.828410,6.365200,0.028410,inside
2022-03-28,7.828800,6.370700,0.028800,inside
2022-03-29,7.827200,6.363100,0.027200,inside
2022-03-30,7.827050,6.346200,0.027050,inside
2022-03-31,7.833480,6.338900,0.033480,inside
2022-04-03,7.834600,6.362100,0.034600,inside
2022-04-04,7.834460,6.362400,0.034460,inside
2022-04-05,7.833760,6.363100,0.033760,inside
2022-04-06,7.837110,6.358500,0.037110,inside
2022-04-07,7.836470,6.359700,0.036470,inside
2022-04-10,7.838860,6.364000,0.038860,inside
2022-04-11,7.837800,6.368700,0.037800,inside
2022-04-12,7.837430,6.365000,0.037430,inside
2022-04-13,7.838760,6.367200,0.038760,inside
2022-04-14,7.842620,6.377400,0.042620,inside
2022-04-17,7.843600,6.370200,0.043600,inside
2022-04-18,7.841500,6.366200,0.041500,inside
2022-04-19,7.841900,6.392400,0.041900,inside
2022-04-20,7.843900,6.417700,0.043900,inside
2022-04-21,7.844600,6.449300,0.044600,inside
2022-04-24,7.846290,6.500300,0.046290,inside
2022-04-25,7.847110,6.557900,0.047110,inside
2022-04-26,7.845600,6.556300,0.045600,inside
2022-04-27,7.846300,6.559500,0.046300,inside
2022-04-28,7.846700,6.625300,0.046700,inside
2022-05-01,7.847000,6.607500,0.047000,inside
2022-05-02,7.847500,6.607500,0.047500,inside
2022-05-03,7.847260,6.607400,0.047260,inside
2022-05-04,7.848000,6.607500,0.048000,inside
2022-05-05,7.849200,6.654600,0.049200,inside
2022-05-08,7.849650,6.665600,0.049650,inside
2022-05-09,7.849400,6.729800,0.049400,inside
2022-05-10,7.849650,6.733600,0.049650,inside
2022-05-11,7.849760,6.720700,0.049760,inside
2022-05-12,7.849840,6.785900,0.049840,inside
2022-05-15,7.849730,6.788000,0.049730,inside
2022-05-16,7.850000,6.785100,0.050000,inside
2022-05-17,7.849380,6.736200,0.049380,inside
2022-05-18,7.848800,6.753400,0.048800,inside
2022-05-19,7.847900,6.712100,0.047900,inside
2022-05-22,7.848280,6.692000,0.048280,inside
2022-05-23,7.849100,6.649800,0.049100,inside
2022-05-24,7.849060,6.653000,0.049060,inside
2022-05-25,7.849500,6.691700,0.049500,inside
2022-05-26,7.849200,6.737800,0.049200,inside
2022-05-29,7.849060,6.697600,0.049060,inside
2022-05-30,7.848190,6.660300,0.048190,inside
2022-05-31,7.847220,6.671700,0.047220,inside
2022-06-01,7.847430,6.685200,0.047430,inside
2022-06-02,7.844760,6.659200,0.044760,inside
2022-06-05,7.845730,6.659300,0.045730,inside
2022-06-06,7.845600,6.652900,0.045600,inside
2022-06-07,7.845360,6.669700,0.045360,inside
2022-06-08,7.847840,6.682700,0.047840,inside
2022-06-09,7.848800,6.690800,0.048800,inside
2022-06-12,7.849310,6.707900,0.049310,inside
2022-06-13,7.849800,6.753500,0.049800,inside
2022-06-14,7.849900,6.739500,0.049900,inside
2022-06-15,7.848600,6.712300,0.048600,inside
2022-06-16,7.849200,6.703400,0.049200,inside
2022-06-19,7.849680,6.715700,0.049680,inside
2022-06-20,7.849700,6.691400,0.049700,inside
2022-06-21,7.849730,6.688400,0.049730,inside
2022-06-22,7.849500,6.701100,0.049500,inside
2022-06-23,7.849400,6.697300,0.049400,inside
2022-06-26,7.849090,6.688800,0.049090,inside
2022-06-27,7.846600,6.690700,0.046600,inside
2022-06-28,7.845800,6.707300,0.045800,inside
2022-06-29,7.845990,6.699800,0.045990,inside
2022-06-30,7.847100,6.698200,0.047100,inside
2022-07-03,7.846800,6.700500,0.046800,inside
2022-07-04,7.846000,6.698600,0.046000,inside
2022-07-05,7.846620,6.718800,0.046620,inside
2022-07-06,7.846900,6.706500,0.046900,inside
2022-07-07,7.847490,6.700500,0.047490,inside
2022-07-10,7.848810,6.694300,0.048810,inside
2022-07-11,7.849700,6.717200,0.049700,inside
2022-07-12,7.849700,6.723300,0.049700,inside
2022-07-13,7.849300,6.717600,0.049300,inside
2022-07-14,7.849660,6.755200,0.049660,inside
2022-07-17,7.849600,6.756500,0.049600,inside
2022-07-18,7.849800,6.742300,0.049800,inside
2022-07-19,7.850500,6.743700,0.050500,weak_side
2022-07-20,7.849590,6.754900,0.049590,inside
2022-07-21,7.848600,6.765600,0.048600,inside
2022-07-24,7.849440,6.750500,0.049440,inside
2022-07-25,7.849130,6.749500,0.049130,inside
2022-07-26,7.849260,6.762300,0.049260,inside
2022-07-27,7.849100,6.757400,0.049100,inside
2022-07-28,7.849500,6.745800,0.049500,inside
2022-07-31,7.849440,6.743200,0.049440,inside
2022-08-01,7.849800,6.767700,0.049800,inside
2022-08-02,7.849700,6.751800,0.049700,inside
2022-08-03,7.849400,6.757000,0.049400,inside
2022-08-04,7.849500,6.747800,0.049500,inside
2022-08-07,7.849800,6.760900,0.049800,inside
2022-08-08,7.849770,6.749900,0.049770,inside
2022-08-09,7.849700,6.751700,0.049700,inside
2022-08-10,7.846600,6.722800,0.046600,inside
2022-08-11,7.842800,6.743600,0.042800,inside
2022-08-14,7.838600,6.741800,0.038600,inside
2022-08-15,7.837900,6.772000,0.037900,inside
2022-08-16,7.840900,6.787400,0.040900,inside
2022-08-17,7.842500,6.779900,0.042500,inside
2022-08-18,7.843500,6.784600,0.043500,inside
2022-08-21,7.846200,6.815700,0.046200,inside
2022-08-22,7.846200,6.847900,0.046200,inside
2022-08-23,7.846400,6.833600,0.046400,inside
2022-08-24,7.845800,6.858500,0.045800,inside
2022-08-25,7.846300,6.848300,0.046300,inside
2022-08-28,7.847700,6.870800,0.047700,inside
2022-08-29,7.847200,6.907000,0.047200,inside
2022-08-30,7.848900,6.910800,0.048900,inside
2022-08-31,7.848060,6.888900,0.048060,inside
2022-09-01,7.848000,6.905500,0.048000,inside
2022-09-04,7.848670,6.899000,0.048670,inside
2022-09-05,7.848800,6.933100,0.048800,inside
2022-09-06,7.849500,6.953100,0.049500,inside
2022-09-07,7.849280,6.965300,0.049280,inside
2022-09-08,7.849000,6.956500,0.049000,inside
2022-09-11,7.848800,6.925500,0.048800,inside
2022-09-12,7.848660,6.925000,0.048660,inside
2022-09-13,7.849500,6.924100,0.049500,inside
2022-09-14,7.848760,6.961000,0.048760,inside
2022-09-15,7.849000,6.993000,0.049000,inside
2022-09-18,7.849160,6.979000,0.049160,inside
2022-09-19,7.848900,7.005600,0.048900,inside
2022-09-20,7.849280,7.017200,0.049280,inside
2022-09-21,7.849680,7.047900,0.049680,inside
2022-09-22,7.848900,7.076600,0.048900,inside
2022-09-25,7.849580,7.127400,0.049580,inside
2022-09-26,7.849280,7.148000,0.049280,inside
2022-09-27,7.849600,7.176800,0.049600,inside
2022-09-28,7.848800,7.199000,0.048800,inside
2022-09-29,7.849600,7.123900,0.049600,inside
2022-10-02,7.849660,7.115000,0.049660,inside
2022-10-03,7.851000,7.114900,0.051000,weak_side
2022-10-04,7.849630,7.115000,0.049630,inside
2022-10-05,7.849440,7.115000,0.049440,inside
2022-10-06,7.849900,7.115000,0.049900,inside
2022-10-09,7.849630,7.115000,0.049630,inside
2022-10-10,7.849690,7.153600,0.049690,inside
2022-10-11,7.849800,7.164400,0.049800,inside
2022-10-12,7.849480,7.174100,0.049480,inside
2022-10-13,7.849580,7.169500,0.049580,inside
2022-10-16,7.849400,7.190000,0.049400,inside
2022-10-17,7.849200,7.195500,0.049200,inside
2022-10-18,7.849490,7.200600,0.049490,inside
2022-10-19,7.849200,7.227300,0.049200,inside
2022-10-20,7.848570,7.215800,0.048570,inside
2022-10-23,7.849400,7.242800,0.049400,inside
2022-10-24,7.849630,7.261900,0.049630,inside
2022-10-25,7.849300,7.303800,0.049300,inside
2022-10-26,7.849300,7.171900,0.049300,inside
2022-10-27,7.849300,7.227900,0.049300,inside
2022-10-31,7.848740,7.251400,0.048740,inside
2022-11-01,7.849480,7.301800,0.049480,inside
2022-11-02,7.849630,7.276600,0.049630,inside
2022-11-03,7.849660,7.288700,0.049660,inside
2022-11-04,7.849760,7.300800,0.049760,inside
2022-11-07,7.849510,7.175100,0.049510,inside
2022-11-08,7.850000,7.228800,0.050000,inside
2022-11-09,7.849100,7.248200,0.049100,inside
2022-11-10,7.849370,7.240800,0.049370,inside
2022-11-11,7.845400,7.185900,0.045400,inside
2022-11-14,7.835640,7.107100,0.035640,inside
2022-11-15,7.836000,7.072900,0.036000,inside
2022-11-16,7.819900,7.043000,0.019900,inside
2022-11-17,7.824200,7.087200,0.024200,inside
2022-11-18,7.826470,7.156200,0.026470,inside
2022-11-21,7.819140,7.118900,0.019140,inside
2022-11-22,7.804300,7.164200,0.004300,inside
2022-11-23,7.817400,7.139300,0.017400,inside
2022-11-24,7.818100,7.165800,0.018100,inside
2022-11-25,7.808400,7.150300,0.008400,inside
2022-11-28,7.808090,7.170500,0.008090,inside
2022-11-29,7.813420,7.207100,0.013420,inside
2022-11-30,7.810750,7.159400,0.010750,inside
2022-12-01,7.804730,7.076200,0.004730,inside
2022-12-02,7.779500,7.043700,-0.020500,inside
2022-12-05,7.785140,7.023900,-0.014860,inside
2022-12-06,7.768900,6.960900,-0.031100,inside
2022-12-07,7.775260,6.994900,-0.024740,inside
2022-12-08,7.791500,6.972600,-0.008500,inside
2022-12-09,7.783840,6.966300,-0.016160,inside
2022-12-12,7.786850,6.956600,-0.013150,inside
2022-12-13,7.774800,6.976500,-0.025200,inside
2022-12-14,7.774800,6.943400,-0.025200,inside
2022-12-15,7.775600,6.949900,-0.024400,inside
2022-12-16,7.775760,6.972200,-0.024240,inside
2022-12-19,7.778550,6.972100,-0.021450,inside
2022-12-20,7.780300,6.978600,-0.019700,inside
2022-12-21,7.787900,6.960800,-0.012100,inside
2022-12-22,7.796100,6.980600,-0.003900,inside
2022-12-23,7.795300,6.983000,-0.004700,inside
2022-12-26,7.803510,6.988700,0.003510,inside
2022-12-27,7.805100,6.961200,0.005100,inside
